route_id,route_number,route_direction,source_id,destination_id,source_name,destination_name,route_type_id,route_name,via,google_distance,google_time,deleted_status
43196,362-J  JAPC-DCH,UP,7232,10867,Jigani APC Circle,Devarachikkanahalli,3,Jigani APC Circle To Devarachikkanahalli,Hullahalli Cross,17815,2698,0
43207,362-J DCH-JAPC,DOWN,5066,800,Devarachikkanahalli,Jigani APC Circle,3,Devarachikkanahalli To Jigani APC Circle,Hullahalli Cross  Koppa Gate,17944,2594,0
22284,362-K,UP,480,7095,Shivajinagara Bus Station,Bande Nallasandra,3,Shivajinagara Bus Station To Bande Nallasandra,Johnson Market Madivala Electronic City Kalasanahalli,32608,4322,0
22285,362-K,DOWN,7096,6358,Bande Nallasandra,Shivajinagara Bus Station,3,Bande Nallasandra To Shivajinagara Bus Station,Kalasanahalli Electronic City Madivala Adugodi Johnson Market,28735,4305,0
21326,364-A,UP,160,7186,Kempegowda Bus Station,MICO Shramajeevi  Colony Arakere ,3,Kempegowda Bus Station To Arakere MICO Layout,Jayanagara,16183,3302,0
21327,364-A,DOWN,7185,8456,MICO Shramajeevi  Colony Arakere ,Kempegowda Bus Station,3,Arakere MICO Layout To Kempegowda Bus Station,Jayanagara,14934,3388,0
31777,364-B,DOWN,1247,8456,Devarachikkanahalli,Kempegowda Bus Station,3,Devarachikkanahalli To Kempegowda Bus Station,Jayanagara 4th Block,15927,3502,0
44356,364-B,UP,160,1247,Kempegowda Bus Station,Devarachikkanahalli,3,Kempegowda Bus Station To Devarachikkanahalli,Jayanagara 4th block,16121,3048,0
27798,364-C,DOWN,10838,8456,Vijaya Bank Layout Arakere,Kempegowda Bus Station,3,Vijayabank Layout Arakere To Kempegowda Bus Station,Jayadeva Hospital,14461,3142,0
29004,364-C,UP,160,10837,Kempegowda Bus Station,Vijaya Bank Layout Arakere,3,Kempegowda Bus Station To Vijayabank Layout Arakere,Jayadeva Hospital,15365,2976,0
35534,364-F,DOWN,4642,8456,Nyanappanahalli Arakere,Kempegowda Bus Station,3,Nyanappanahalli Arakere To Kempegowda Bus Station,Jayanagara,20900,4756,0
35545,364-F,UP,160,4641,Kempegowda Bus Station,Nyanappanahalli Arakere,3,Kempegowda Bus Station To Nyanappanahalli,Jayanagara,18538,3607,0
26038,364-FA,UP,160,7073,Kempegowda Bus Station,Yelenahalli,3,Kempegowda Bus Station To Yalenahalli,Lalbagh West Gate JP Nagara 3rd Phase,19807,3854,0
27304,364-FA,DOWN,1172,8456,Yelenahalli,Kempegowda Bus Station,3,Yalenahalli To Kempegowda Bus Station,JP Nagara 3rd Phase Lalbagh West Gate,19335,4181,0
20212,364-G,DOWN,1272,8456,Kodichikkanahalli,Kempegowda Bus Station,3,Kodichikkanahalli To Kempegowda Bus Station,Jayanagara 4th block,16723,3723,0
20213,364-G,UP,160,1242,Kempegowda Bus Station,Kodichikkanahalli,3,Kempegowda Bus Station To Kodichikkanahalli,Jayanagara 4th block,18898,3719,0
10121,364-H,UP,160,10946,Kempegowda Bus Station,BTS Layout Arakere,3,Kempegowda Bus Station To BTS Layout Arakere,Lalbagh Main Gate Jayanagara 4th Block Bilekahalli,17758,2552,0
27245,364-H,DOWN,10947,8456,BTS Layout Arakere,Kempegowda Bus Station,3,BTS Layout Arakere To Kempegowda Bus Station,Bilekahalli Jayanagara 4th Block Lalbagh Main Gate,14538,3213,0
27764,364-J,UP,160,7189,Kempegowda Bus Station,DUO Heights Layout,3,Kempegowda Bus Station To DUO Hight Layout,Corporation Lalbagh Main Gate Jayanagara East End,18175,3736,0
35535,364-J,DOWN,7190,8456,DUO Heights Layout,Kempegowda Bus Station,3,DUO Hight Layout To Kempegowda Bus Station,Jayanagara 9th Block East Jayanagara Corporation,14753,3394,0
43228,365  BNP-BMD,UP,3783,123,Bannerughatta National Park,Bengaluru Dairy Circle (Towards Jayadeva Hospital),3,Bannerughatta National Park To Bengaluru Dairy Circle (Towards Jayadeva Hospital),Bannerughatta Circle  Hulimavu Gate,15932,2867,0
21738,365 JDV-KBS,DOWN,10206,8456,Jayadeva Hospital,Kempegowda Bus Station,3,Jayadeva Hospital To Kempegowda Bus Station,Shanthinagara Corporation,12159,2294,0
12758,365 KBS-MPBR,UP,160,11253,Kempegowda Bus Station,CS-Mantri Paradise Apartment Arakere,3,Kempegowda Bus Station To Mantri Paradise Apartment Arakere,Shanthinagara Bengaluru Dairy Circle,14351,2496,0
13300,365 MPBR-KBS,DOWN,11253,8456,CS-Mantri Paradise Apartment Arakere,Kempegowda Bus Station,3,Mantri Peridise Apartment Arakere Goldan To Kempegowda Bus Station,Bengaluru Dairy Circle Shanthinagara Corporation,12789,2425,0
44866,365 SBS-BNP,UP,480,9985,Shivajinagara Bus Station,Bannerughatta National Park,3,Shivajinagara Bus Station To Bannerughatta National Park,KBS  Bengaluru Dairy Circle ,28068,5067,0
19957,365-B,UP,160,6698,Kempegowda Bus Station,Malenallasandra,3,Kempegowda Bus Station To Malenallasandra,Corporation Bengaluru Dairy Circle Gottigere Tullips Resort Sakalawara,31183,5222,0
29328,365-B,DOWN,6702,8456,Malenallasandra,Kempegowda Bus Station,3,Malenallasandra To Kempegowda Bus Station,Sakalawara Gottigere Bengaluru Dairy Circle Corporation,26393,4657,0
26883,365-C,UP,160,1176,Kempegowda Bus Station,Koppa,3,Kempegowda Bus Station To Koppa,Bannerughatta Circle,34703,5613,0
29332,365-C,DOWN,1178,8456,Koppa,Kempegowda Bus Station,3,Koppa To Kempegowda Bus Station,Bannerughatta Circle,27145,4692,0
19956,365-D,UP,160,1001,Kempegowda Bus Station,Bilavaradahalli,3,Kempegowda Bus Station To Bilavaradahalli,Gottigere,27289,4782,0
29321,365-D,DOWN,1000,8456,Bilavaradahalli,Kempegowda Bus Station,3,Bilavaradahalli To Kempegowda Bus Station,Gottigere,19680,3755,0
20001,365-E,UP,160,1021,Kempegowda Bus Station,Shanubhoganahalli Bannerughatta ,3,Kempegowda Bus Station To Shanubhoganahalli,Bilekahalli,29698,5126,0
29323,365-E,DOWN,1023,8456,Shanubhoganahalli Bannerughatta ,Kempegowda Bus Station,3,Shanubhoganahalli Bannerughatta To Kempegowda Bus Station,Bengaluru Dairy Circle,22105,4124,0
26887,365-F,UP,160,7214,Kempegowda Bus Station,Nosanoor,3,Kempegowda Bus Station To Nosenoor,Gottigere,40781,6715,0
29327,365-F,DOWN,7213,8456,Nosanoor,Kempegowda Bus Station,3,Nosenoor To Kempegowda Bus Station,Gottigere,33144,5757,0
26905,365-H,UP,160,780,Kempegowda Bus Station,Jigani APC Circle,3,Kempegowda Bus Station To Jigani APC Circle,Corporation Lalbagh Main Gate Jayanagara Bus Station Jayanagara 9th Block Gottigere Bannerughatta Circle,33628,5759,0
26908,365-H,DOWN,7232,8456,Jigani APC Circle,Kempegowda Bus Station,3,Jigani APC Circle To Kempegowda Bus Station,Bannerughatta Circle Gottigere Jayanagara 9th Block Jayanagara Bus Station PK Circle Corporation,30089,5622,0
27821,365-J,UP,160,780,Kempegowda Bus Station,Jigani APC Circle,3,Kempegowda Bus Station To APC Circle,Gottigere,36867,6055,0
29326,365-J,DOWN,7232,8456,Jigani APC Circle,Kempegowda Bus Station,3,APC Circle To Kempegowda Bus Station,Gottigere,29370,5223,0
42654,365-J  JAC-BMD,UP,7232,3645,Jigani APC Circle,Bengaluru Dairy Circle (Towards Lakkasandra),3,Jigani APC Circle To Bengaluru Dairy Circle (Towards Lakkasandra),Gottigere,25747,4376,0
43226,365-J DCH-JGNAPC,UP,1247,780,Devarachikkanahalli,Jigani APC Circle,3,Devarachikkanahalli To Jigani APC Circle,Bannrughatta Circle,19385,2634,0
43194,365-J JGNAPC-DCH,DOWN,7232,1247,Jigani APC Circle,Devarachikkanahalli,3,Jigani APC Circle To Devarachikkanahalli,Bannerughatta Circle,34133,4592,0
5199,365-K,UP,160,7201,Kempegowda Bus Station,CK Palya ,3,Kempegowda Bus Station To CK Palya,Gottigere,21200,2471,0
22516,365-K,DOWN,7202,8456,CK Palya ,Kempegowda Bus Station,3,CK Palya To Kempegowda Bus Station,Gottigere ,20497,3821,0
31483,365-M,UP,4651,3783,5th Phase Yalahanka New Town ,Bannerughatta National Park,3,Yalahanka New Town 5th Phase To Bannerughatta National Park,KR Circle,68684,9429,0
31484,365-M,DOWN,3783,4651,Bannerughatta National Park,5th Phase Yalahanka New Town ,3,Bannerughatta National Park To Yalahanka New Town 5th Phase,Hebbala,41985,7182,0
26893,365-N,UP,160,7224,Kempegowda Bus Station,Giddenahalli (Towards Vivekananda Global),3,Kempegowda Bus Station To Giddenahalli,Hulimavu Gate,42109,6840,0
32348,365-N,DOWN,7223,8456,Giddenahalli (Towards Kallabala),Kempegowda Bus Station,3,Giddenahalli To Kempegowda Bus Station,Kalkere,34615,6251,0
26145,365-P,UP,160,3340,Kempegowda Bus Station,Anekal,3,Kempegowda Bus Station To Anekal,Jigani APC Circle,42552,6270,0
29324,365-P,DOWN,3344,8456,Anekal,Kempegowda Bus Station,3,Anekal To Kempegowda Bus Station,Jigani,44163,7023,0
42666,365-P ANK-BMD,DOWN,3344,123,Anekal,Bengaluru Dairy Circle (Towards Jayadeva Hospital),3,Anekal To Bengaluru Dairy Circle (Towards Jayadeva Hospital),Jigani Bus Stand,37718,6179,0
42668,365-P BMD-JAC,UP,76,7231,Bengaluru Dairy Circle (Towards Bannerughatta),Jigani APC Circle,3,Bengaluru Dairy Circle (Towards Bannerughatta) To Jigani APC Circle,Gottigere ,23064,3663,0
42665,365-P JAPC-ANK,UP,7231,3340,Jigani APC Circle,Anekal,3,Jigani APC Circle To Anekal,Muthyalamadu Cross,11841,1630,0
26897,365-Q,UP,160,7099,Kempegowda Bus Station,Dyavasandra,3,Kempegowda Bus Station To Dyavasandra,Gottigere,40098,6646,0
29331,365-Q,DOWN,7098,8456,Dyavasandra,Kempegowda Bus Station,3,Dyavasandra To Kempegowda Bus Station,Gottigere,32612,5724,0
20239,365-R,UP,160,10094,Kempegowda Bus Station,Basavanapura Church,3,Kempegowda Bus Station To Basavanapura Church,Bilekahalli,19254,3490,0
29325,365-R,DOWN,10093,8456,Basavanapura Church,Kempegowda Bus Station,3,Basavanapura Church To Kempegowda Bus Station,Hulimavu Gate,17913,3464,0
26899,365-S,UP,160,7234,Kempegowda Bus Station,Mutturayanaswamy Doddy,3,Kempegowda Bus Station To Mutturayanaswamy Doddy,Gottigere,38401,6377,0
29333,365-S,DOWN,7236,8456,Mutturayanaswamy Doddy,Kempegowda Bus Station,3,Mutturayanaswamy Doddy To Kempegowda Bus Station,Kalkere,30846,5444,0
16807,365-V,DOWN,3783,8456,Bannerughatta National Park,Kempegowda Bus Station,3,Bannerughatta National Park To Kempegowda Bus Station,JP Nagara 3rd Block Jayanagara ,24075,4737,0
26907,365-W,UP,160,3822,Kempegowda Bus Station,Vaderamanchanahalli Jigani ,3,Kempegowda Bus Station To Vaderamanchanahalli,Bengaluru Dairy Circle,39442,6492,0
30642,365-W,DOWN,3821,8456,Vaderamanchanahalli  Jigani  ,Kempegowda Bus Station,3,Vaderamanchanahalli Jigani To Kempegowda Bus Station,Bengaluru Dairy Circle,31828,5579,0
23743,366-A,UP,3014,1247,KR Market (Kalasipalya),Devarachikkanahalli,3,KR Market To Devarachikkanahalli,Lalbagh Main Gate Bengaluru Dairy Circle Gurappanapalya,12705,2383,0
29345,366-A,DOWN,5066,3014,Devarachikkanahalli,KR Market (Kalasipalya),3,Devarachikkanahalli To KR Market,Bengaluru Dairy Circle,12740,2449,0
10107,366-AA,UP,3014,83,KR Market (Kalasipalya),Bilekahalli,3,KR Market To Bilekahalli,Bengaluru Dairy Circle,8978,1081,0
25013,366-AA,DOWN,116,3014,Bilekahalli,KR Market (Kalasipalya),3,Bilekahalli To KR Market,Bengaluru Dairy Circle,13318,2514,0
26950,366-BA,UP,3014,3002,KR Market (Kalasipalya),Seethanayakanahalli,3,KR Market To Seethanayakanahalli,Lalbagh Main Gate Bengaluru Diary Circle Gottigere Bannerughatta Circle Jigani,30318,4845,0
26951,366-BA,DOWN,7258,3014,Seethanayakanahalli,KR Market (Kalasipalya),3,Seethanayakanahalli To KR Market,Jigani Bannerughatta Circle Gottigere Bengaluru Diary Circle,31065,5307,0
21946,366-C,UP,3014,1021,KR Market (Kalasipalya),Shanubhoganahalli Bannerughatta ,3,KR Market To Shanubhoganahalli Bannerughatta,Hulimavu Gate,20821,3624,0
29343,366-C,DOWN,1023,3014,Shanubhoganahalli Bannerughatta ,KR Market (Kalasipalya),3,Shanubhoganahalli Bannerughatta To KR Market,Hulimavu Gate,20832,3836,0
26953,366-D,UP,3014,3838,KR Market (Kalasipalya),Krishnayyana Doddy,3,KR Market To Krishnayyana Doddy,Bengaluru Dairy Circle Bannerughatta Circle,28849,4791,0
26955,366-D,DOWN,3830,10870,Krishnayyana Doddy,KR Market (Kalasipalya),3,Krishnayyana Doddy To KR Market ,Bannerughatta Circle Gottigere,29620,5153,0
26826,366-EA,DOWN,12226,3014,Kasuvinakunte ,KR Market (Kalasipalya),3,Kasuvinakunte To KR Market,Hulimavu Bengaluru Dairy Circle Lalbagh,26880,4683,0
26957,366-EA,UP,3014,12225,KR Market (Kalasipalya),Kasuvinakunte,3,KR Market To Kasuvinakunte,Bengaluru Dairy Circle Hulimavu,34506,5794,0
26958,366-F,UP,3014,7214,KR Market (Kalasipalya),Nosanoor,3,KR Market To Nosenoor,Lalbagh Main Gate Bengaluru Diary Circle Gottigere Bannerughatta APC Circle,42385,6682,0
29079,366-F,DOWN,7213,3014,Nosanoor,KR Market (Kalasipalya),3,Nosenoor To KR Market,APC Circle Bannerughatta Gottigere Bengaluru Diary Circle,36459,6019,0
24085,366-G,UP,3014,1001,KR Market (Kalasipalya),Bilavaradahalli,3,KR Market To Bilavaradahalli,Koli Form Gate,18374,3303,0
29346,366-G,DOWN,1000,3014,Bilavaradahalli,KR Market (Kalasipalya),3,Bilavaradahalli To KR Market,Koli Form Gate,18416,3461,0
26909,366-H,UP,3014,9432,KR Market (Kalasipalya),Jigani Bus Stand,3,KR Market To Jigani,Koppa Gate,27276,4606,0
26963,366-KA,UP,3014,7234,KR Market (Kalasipalya),Mutturayanaswamy Doddy,3,KR Market To Mutturayanaswamy Doddy,Hulimavu Gate,38005,6234,0
26964,366-KA,DOWN,7236,3014,Mutturayanaswamy Doddy,KR Market (Kalasipalya),3,Mutturayanaswamy Doddy To KR Market,Hulimavu Gate,33827,5926,0
26915,366-L,UP,3014,3790,KR Market (Kalasipalya),Bukkasagara,3,KR Market To Bukkasagara,Gottigere,34560,5717,0
29351,366-L,DOWN,3795,3014,Bukkasagara ,KR Market (Kalasipalya),3,Bukkasagara To KR Market,Gottigere,26963,4615,0
21979,366-M,UP,3014,1029,KR Market (Kalasipalya),Byatarayana Doddy,3,KR Market To Byatarayana Doddy,Gottigere,22616,3913,0
29341,366-M,DOWN,1030,3014,Byatarayana Doddy,KR Market (Kalasipalya),3,Byatarayana Doddy To KR Market,Hulimavu Gate,22647,4166,0
27159,366-M BRD-JAPC,DOWN,1030,800,Byatarayana Doddy,Jigani APC Circle,3,Byatarayana Doddy To Jigani APC Circle,Weavers Colony Bannerughatta Circle Koppa Gate,17707,2849,0
39889,366-MA,UP,3014,9983,KR Market (Kalasipalya),Kaggalipura,3,KR Market To Kaggalipura,Gottigere,29860,5746,0
39890,366-MA,DOWN,4041,3014,Kaggalipura,KR Market (Kalasipalya),3,Kaggalipura To KR Market,Gottigere,33615,7018,0
26918,366-N,UP,3014,7224,KR Market (Kalasipalya),Giddenahalli (Towards Vivekananda Global),3,KR Market To Giddenahalli,Jigani,37931,6108,0
29344,366-N,DOWN,7223,3014,Giddenahalli (Towards Kallabala),KR Market (Kalasipalya),3,Giddenahalli To KR Market,Jigani,33753,5784,0
21315,366-N GDH-BMS,DOWN,7223,9898,Giddenahalli (Towards Kallabala),Bommasandra (Towards Hosur Road),3,Geddenahalli To Bommasandra,Jigani APC Circle Navya Badavane,12305,1408,0
9014,366-P,UP,4609,3783,Meenakshi Layout,Bannerughatta National Park,3,Meenakshi Layout To Bannerughatta National Park,Bagalagunte Government Soap Factory Sirsi Circle KR Market Jayanagara,42683,5142,0
25773,366-P,DOWN,3783,4608,Bannerughatta National Park,Meenakshi Layout,3,Bannerughatta National Park To Meenakshi Layout,Bannerughatta Circle Jayanagara KR Market Rajajinagara 6th Block Bagalagunte,45140,9177,0
26920,366-Q,UP,3014,7099,KR Market (Kalasipalya),Dyavasandra,3,KR Market To Dyavasandra,Gottigere,38803,6453,0
29348,366-Q,DOWN,7098,3014,Dyavasandra,KR Market (Kalasipalya),3,Dyavasandra To KR Market,Basavanapura Gate,31333,5420,0
26932,366-QA,UP,3014,7214,KR Market (Kalasipalya),Nosanoor,3,KR Market To Nosenoor,Gottigere,39888,6622,0
29349,366-QA,DOWN,7213,3014,Nosanoor,KR Market (Kalasipalya),3,Nosenoor To KR Market,Gottigere,32452,5568,0
28417,366-R,DOWN,7263,3014,Vaddarapalya,KR Market (Kalasipalya),3,Vaddarapalya To KR Market,Kalkere,30278,5242,0
28418,366-R,UP,3014,7264,KR Market (Kalasipalya),Vaddarapalya,3,KR Market To Vaddarapalya,Gottigere,37633,6285,0
26936,366-T,UP,3014,2972,KR Market (Kalasipalya),Lingapura,3,KR Market To Lingapura,Jigani,41071,6650,0
26937,366-T,DOWN,2976,3014,Lingapura,KR Market (Kalasipalya),3,Lingapura To KR Market,Jigani,33513,5611,0
26940,366-V,UP,3014,7261,KR Market (Kalasipalya),Nayanahalli,3,KR Market To Nayanahalli,Jigani,39935,6493,0
31010,366-V,DOWN,7262,3014,Nayanahalli,KR Market (Kalasipalya),3,Nayanahalli To KR Market,Jigani,32362,5471,0
26942,366-W,UP,3014,3822,KR Market (Kalasipalya),Vaderamanchanahalli Jigani ,3,KR Market To Vaderamanchanahalli Jigani,Jigani,38101,6308,0
26943,366-W,DOWN,3821,3014,Vaderamanchanahalli  Jigani  ,KR Market (Kalasipalya),3,Vaderamanchanahalli Jigani To KR Market,Jigani,30546,5222,0
26944,366-X,UP,3014,7244,KR Market (Kalasipalya),Tattekere,3,KR Market To Tattekere,Gottigere ,52192,7978,0
26945,366-X,DOWN,7243,3014,Tattekere,KR Market (Kalasipalya),3,Tattekere To KR Market,Gottigere,44627,6816,0
26946,366-Z,UP,3014,3340,KR Market (Kalasipalya),Anekal,3,KR Market To Anekal,Jigani ,48157,7481,0
29350,366-Z,DOWN,3344,3014,Anekal,KR Market (Kalasipalya),3,Anekal To KR Market,Jigani,39887,6216,0
30598,366-Z ANK-CNP,UP,3344,10888,Anekal,Chinnaiahnapalya,3,Anekal To Chinnaiahnapalya,Indluvadi Cross,7996,1106,0
30267,366-Z CNP-ANK,DOWN,10888,3340,Chinnaiahnapalya,Anekal,3,Chinnaiahnapalya To Anekal,Indluvadi Cross,8013,1158,0
34836,366-ZA,UP,3014,3340,KR Market (Kalasipalya),Anekal,3,KR Market To Anekal,Aduru,65242,8649,0
34837,366-ZA,DOWN,3344,3014,Anekal,KR Market (Kalasipalya),3,Anekal To KR Market,Aduru,47418,7333,0
42990,366A-DCH-BMT-34,DOWN,10867,10794,Devarachikkanahalli,Depot-34 Gate,3,Devarachikkanahalli To Depot-34 Gate, Vijaya Bank Layout Hulimavu Gate,5530,1099,0
32511,367-B,UP,3014,12503,KR Market (Kalasipalya),10th Block Anjanapura,3,KR Market To Anjanapura 10th Block,Gottigere,17077,3191,0
32512,367-B,DOWN,12504,3014,10th Block Anjanapura,KR Market (Kalasipalya),3,Anjanapura 10th Block To KR Market,Kembathanahalli,17579,3410,0
9410,367-C,UP,3014,7201,KR Market (Kalasipalya),CK Palya ,3,KR Market To CK Palya,Koli Farm Gate,18502,2061,0
29361,367-C,DOWN,7202,3014,CK Palya ,KR Market (Kalasipalya),3,CK Palya To KR Market,Koli Farm Gate,22922,4306,0
32376,367-D,UP,3014,12490,KR Market (Kalasipalya),Lakshmipura Kalkere,3,KR Market To Lakshmipura Kalkere,Bilekahalli,21224,3600,0
35230,367-D,DOWN,12491,3014,Lakshmipura Kalkere,KR Market (Kalasipalya),3,Lakshmipura Kalkere To KR Market,Bilekahalli,22766,4303,0
19934,367-F,UP,160,1257,Kempegowda Bus Station,Pillaganahalli,3,Kempegowda Bus Station To Pillaganahalli,Shanthinagara,19089,3511,0
29360,367-F,DOWN,1259,8456,Pillaganahalli,Kempegowda Bus Station,3,Pilaganahalli near gvt school To Kempegowda Bus Station,Shanthinagara,20668,3963,0
21736,368 SBS-JDV,UP,480,10205,Shivajinagara Bus Station,Jayadeva Hospital,3,Shivajinagara Bus Station To Jayadeva Hospital,Mayohall MG Road Bengaluru Dairy Circle,9000,1943,0
26979,368-C,UP,480,780,Shivajinagara Bus Station,Jigani APC Circle,3,Shivajinagara Bus Station To Jigani APC Circle,KH Road Bengaluru Dairy Circle Bannerughatta Circle ,34175,5580,0
34006,368-C,DOWN,7232,6358,Jigani APC Circle,Shivajinagara Bus Station,3,Jigani APC Circle To Shivajinagara Bus Station,Bannerughatta Circle Bengaluru Dairy Circle KH Road ,28860,5015,0
24171,368-D,UP,480,4637,Shivajinagara Bus Station,Shanthiniketan Layout,3,Shivajinagara Bus Station To Shanthiniketan,Bengaluru Dairy Circle,18474,3380,0
29362,368-D,DOWN,4638,6358,Shanthiniketan Layout,Shivajinagara Bus Station,3,Shanthiniketan To Shivajinagara Bus Station,Dairy Gate,13120,2638,0
34035,368-E,DOWN,10871,6358,Arakere Lakshmi Layout,Shivajinagara Bus Station,3,Arakere Lakshmi Layout To Shivajinagara Bus Station,Johnson Market,12376,2455,0
34036,368-E,UP,480,10872,Shivajinagara Bus Station,Arakere Lakshmi Layout,3,Shivajinagara Bus Station To Arakere Lakshmi Layout,Jonhson Market,13738,2806,0
22209,368-F,UP,480,1247,Shivajinagara Bus Station,Devarachikkanahalli,3,Shivajinagara Bus Station To Devarachikkanahalli,Indian Express Jn of Brigade Road Jayanagara Bilekahalli,18426,3801,0
25608,368-F,DOWN,10867,6358,Devarachikkanahalli,Shivajinagara Bus Station,3,Devarachikkanahalli To Shivajinagara Bus Station,Bilekahalli Jayanagara Richmond Circle,20098,4290,0
26641,368-H,UP,480,7073,Shivajinagara Bus Station,Yelenahalli,3,Shivajinagara Bus Station To Yalenahalli,Bengaluru Dairy Circle,20395,4061,0
34008,368-H,DOWN,1172,6358,Yelenahalli,Shivajinagara Bus Station,3,Yalenahalli To Shivajinagara Bus Station,Bengaluru Dairy Circle,20405,3916,0
10070,369-A,UP,3014,10872,KR Market (Kalasipalya),Arakere Lakshmi Layout,3,KR Market To Arakere Lakshmi Layout,Jayanagara Bilekahalli,11552,1586,0
10072,369-A,DOWN,10871,10870,Arakere Lakshmi Layout,KR Market (Kalasipalya),3,Arakere Lakshmi Layout To KR Market ,Bilekahalli Jayanagara,12768,1841,0
